count|employer_name|employer_address1|employer_address2|employer_city
1|Nitya Software Solutions Inc|392E Winchester St.|Suite 201|Murray
1|MediSked LLC|3995 S 700 E|Suite 420|Salt Lake City
1|Questel-Orbit Incorporated|4001 South 700 East|Suite 500|Salt Lake City
1|UTAH CRIME VICTIMS LEGAL CLINIC|404 E 4500 S|SUITE B24|SALT LAKE CITY
1|Civil Science Infrastructure Inc|405 South Main Street|Suite 975|Salt Lake City
1|Heritage Industries LLC|4055 S. 500 W.||Murray
1|RocketSource LLC|406 W South Jordan Parkway|Suite 100|South Jordan
1|Recursion Pharmaceuticals Inc|41 S. Rio Grande Street||Salt Lake City
1|Recursion Pharmaceuticals Inc|41 South Rio Grande Street||Salt Lake City
1|FULL STACK TECH CORP|411 W 7200 S|SUITE 202|MIDVALE
1|TheySaid Inc|4115 South Gary Road||Salt Lake City
1|RevRoad LLC|412 W. Rivers Edge Dr.||Provo
1|Valinor Industries Inc|412 West Rivers Edge Drive||Provo
1|Sorenson Communications LLC|4195 South Riverboat Road|N/A|Salt Lake City
1|CUProdigy LLC|420 E South Temple|Suite520|Salt Lake City
1|Energy Exemplar LLC|420 East South Temple|Suite 300|Salt Lake City
1|Cloudberg Tec Limited Company|420 East South Temple Street|Suite 540|Salt Lake City
1|CaptionCall LLC|4215 South Riverboat Road||Salt Lake City
1|Mountain View Power Associates|4232 Liberty Creek Drive||South Jordan
1|SemaForce LLC|424 N Center St.|105|Salt Lake City
1|Stowell Crayk PLLC|4252 South 700 East||Millcreek
1|R1 RCM Holdco Inc|433 W Ascension Way|Suite 200|Murray
1|R1 RCM Holdco Inc|433 W. Ascension Way|Suite 200|Murray
1|RiskRecon Inc|434 Ascension Way|Suite 200|Salt Lake City
1|RiskRecon Inc|434 W Ascension Way|Suite 200|Salt Lake City
1|R1 RCM Holdco Inc|434 W. Ascension Way|6th Floor|Murray
1|Mobly Inc|4359 E. High Meadow Ct.||Eagle Mountain
1|Milestone Financial Engineers LLC|448 E. Winchester St|Suite 400|Salt Lake City
1|Capital Rock LLC|45 E Center St|Suite 201|North Salt Lake
1|SQL Data Solutions Inc|450 N University Ave|203|Provo
1|SQL Data Solutions Inc|450 N University Avenue|Suite 203|Provo
1|SQL Data Solutions Inc|450 N University Avenue, Suite 203||Provo
1|Omega Glass LLC|4505 S. Wasatch Blvd.|Suite 140|Salt Lake City
1|Patent Law Works LLP|4516 South 700 East|Suite 290|Salt Lake City
1|Datajoin Inc|462 W 175 N||Orem
1|Arete Collective LP|4670 South Holladay Village Plaza|Suite 200|Holladay
1|Method Communications LLC|47 West 200 South|Suite 402|Salt Lake City
1|Wireless Advanced Vehicle Electrification LLC|4752 West California Avenue|Suite B200|Salt Lake City
1|Gener8 LLC|482 Mercury Drive||Sunnyvale
1|MIDIGATOR LLC|487 WEST 50 NORTH||AMERICAN FORK
1|DevSquad LLC|488 E Winchester St|Suite 450|Murray
1|K. Max Engineering Inc|4883 W Old Highway Road|STE A|Morgan
1|Sonus Software Solutions Inc|504 W. 800 N.||Orem
1|BioFire Diagnostics LLC|515 Colorow Road||Salt Lake City
1|Technology Holding LLC|5187 S Ascension Way|Suite 140|Salt Lake City
1|Electric Power Systems Inc|520 W 2850 N||North Logan
1|RiskRecon Inc|5241 S State St.|Suite 3|Salt Lake City
1|Stowell Crayk PLLC|5242 South 700 East||Milcreek
1|A Caring Veterinary Management Group LLC|525 South State Street||Orem
1|TEE AND SEE MARKETING INC|5255 W 11000 N|STE 225|HIGHLAND
1|ENEVIVE LLC|527 W State ST|STE 104|Pleasant Groove
1|Heizenrader LLC|537 Trail Side Drive||Lehi
1|AVETTA LLC|549 TIMPANOGOS PARKWAY|BUILDING G|OREM
1|Wohali Partners LLC|5499 South Woodcrest Drive||Salt Lake City
1|Deseret Digital Media LLC|55 North 300 West|Suite 400|Salt Lake City
1|HBME LLC|559 West 500 South||Bountiful
1|Halda Inc|560 South 100 West Street, Suite 5||Provo
1|Tybera Development Group Inc|563 E 770 N||Orem
1|Tybera Development Group Inc|563 E. 770 N.||Orem
1|TYBERA DEVELOPMENT GROUP INC|563 E. 770 NORTH||OREM
1|Lloyd Design Group PC|573 East 600 South||Salt Lake City
1|CoreBrace LLC|5789 West Wells Park Road||West Jordan
1|Renewable Energy LLC|588 West 400 South, Suite 200||Lindon
1|Conservice LLC|595 Riverwoods Parkway|Suite 300|River Heights
1|Spryos Corporation|60 W. 1000 N.|Suite 204|Logan
1|CORTEK USA CORP|6132 S 380 W,  200||MURRAY
1|Nelson Laboratories Inc|6280 S. Redwood Road||Salt Lake City
1|e-sens Inc|630 Komas Dr., Suite 235||Salt Lake City
1|Teiko Bio Inc|630 S Komas Drive|Suite 300|Salt Lake City
1|Navitaire LLC|6322 South 3000 East|Suite 150|Salt Lake City
1|Wealth Creation Accountants LLC|6375 S Highland Dr|Suites 211 to 213|Salt Lake City
1|Wealth Creation Accountants LLC|6375 S Highland Drive|Suites 211 to 213|Salt Lake City
1|Vergara Miller Law Firm PLLC|6440 Wasatch Blvd|Suite 340|Holladay
1|Curza Inc|650 Komas Dr.|Suite 202|Salt Lake city
1|Boom Interactive Inc|650 South 500 West|Ste 209|Salt Lake City
1|The Daily Shifts LLC|6503 Tanner Way||Salt Lake City
1|PassiveLogic Inc|6510 Millrock Drive|Suite 350|Holladay
1|Cotiviti Inc|66 East Wadsworth Park Drive||Draper
1|Avenue Consultants Inc|6605 South Redwood Road|200|Taylorsville
1|Teiko Bio Inc|675 Arapeen Drive|Suite 301|Salt Lake City
1|Simple Financial LLC|6771 S Redwood Road|Suite 200C|West Jordan
1|Uncommon Architects LLC|684 W Center Street||Midvale
1|Provider Legal Inc|686 S Burkhill Lane||North Salt Lake
1|Sunrise Engineering Inc|6875 South 900 East||Midvale
1|Caveon LLC|6905 S 1300 E|468|Midvale
1|Focus Engineering and Surveying LLC|6949 High Tech Drive|Suite 200|Midvale
1|Focus Engineering and Surveying LLC|6949 S High Tech Drive|Suite 200|Midvale
1|Direct Mortgage Corporation|6955 South Union Park Center|Suite 540|Cottonwood Heights
1|Cimetrix Incorporated|6979 South High Tech Drive||Midvale
1|CacheTech Inc|701 S Main St  Ste 400||Logan
1|Orthogrid Systems Inc|7026 S. Commerce Park|Ste 200|Midvale
1|APCO Inc|710 S Redwood Road||North Salt Lake
1|Curtis Design Group LLC|713 N Main Street||Spanish Fork
1|Curtis Design Group|713 North Main Street||Spanish Fork
1|Stream Financial Technology Corporation|715 S 1100 E||Salt Lake City
1|NewAge USA Inc|7158 S FLSmidth Dr|Suite 250|Midvale
1|F.L. Smidth Inc|7158 S. FLSmidth Drive||Midvale
1|Modscapes LLC|72 S 700 E|STE 2N|American Fork
1|NAYLOR WENTWORTH LUND ARCHITECTS, P.C.|723 W. Pacific Avenue, Suite 101||Salt Lake City
1|FFKR Architects / Planners II|730 Pacific Avenue||Salt Lake City
1|TCI Biotech USA LLC|737 E 1180 S|Suite 501|American Fork
1|GoEngineer LLC|739 E Fort Union Boulevard||Midvale
1|GoEngineer|739 Fort Union Blvd||Midvale
1|GoEngineer Inc|739 Fort Union Blvd.||Midvale
1|Lunar Solar Group LLC|75 E 400 S|Suite 200|Salt Lake City
1|Conservice LLC|750 South Gateway Drive||River Heights
1|Shipica LLC|753 W 1700 S||Salt Lake City
1|Boom Interactive Inc|7533 S Center View CT|4483|West Jordan
1|XEL IT Solutions|754 Parkway Dr||North Salt Lake
1|GuardSight Inc|755 South Main Street|4 137|Cedar City
1|DOMO INC|772 E UTAH VALLEY DRIVE||AMERICAN FORK
1|Keller-Bliesner Engineering LLC|78 East Center St||Logan
1|AAA ME MY MONEY AND I|781 W LAKEVIEW ROAD||Lindon
1|Think Architecture Inc|7927 S High Point Pkwy,|Ste 300|Sandy
1|Heat Source Energy Corp.|796 N 200 W||American Fork
1|Heat Source Energy Corp.|796 N. 200 W.||American Fork
1|Smart Rain Systems LLC|801 N 500 W|Ste 101|Bountiful
1|Worlds Gaming Corp|8234 S Pine Springs Cove||Sandy
1|Novus Analytical Technologies Inc|825 North 300 West, Suite NE 300||Salt Lake City
1|Zerapix LLC|837 West 1080 South||American Fork
1|Loci LLC|859 S 800 E||Salt Lake City
1|Hansen, Allen & Luce Inc|859 W. South Jordan Pkwy|Suite 200|South Jordan
1|VALIANT TECHNOLOGY SOLUTIONS LLC|881 BAXTER DRIVE|SUITE 100|SOUTH JORDAN
1|Valiant Technology Solutions LLC|881 Baxter Dr|Suite 100|South Jordan
1|Smith Johnson Group Inc|8899 S. 700 E., Suite 275||Sandy
1|Connext Labs Inc|9031 Sackett Dr.||Park City
1|Searchbloom LLC|9067 1300 W.|Suite 304|West Jordan
1|J.M. Williams and Associates Inc|909 W South Jordan Parkway||South Jordan
1|Altius Technologies Inc|922 W Baxter Drive|Suite 260|South Jordan
1|Altius Technologies Inc|922 W. Baxter Drive|Suite 260|South Jordan
1|BankruptcyWatch LLC|923 W Center St||Orem
1|MiiM Inc|9240 South 500 West|Ste D|Sandy
1|MiiM Inc|9240 South 500 West,|Suite D|Sandy
1|SnugZ USA LLC|9258 South Prosperity Road||West Jordan
1|AI Vector LLC|933 E 1910 S|Suite 101|Provo
1|WF Engineering Inc|945 South 4400 West||Salt Lake City
1|Altius Technologies Inc|9565 S 700 E|Suite 201|Sandy
1|Ivory Innovations|978 E Woodoak Lane||Salt Lake City
1|HireVue Inc|9800 South Monroe Street|Ste 810|Sandy
1|Med AM International LLC|9825 S 500 W||Sandy
1|Project Engineering Consultants, Ltd|986 W 9000 S||West Jordan
1|Project Engineering Consultants, Ltd.|986 W 9000 South||West Jordan
1|Project Engineering Consultants, Ltd|986 West 9000 South||West Jordan
1|ASI MINING LLC|990 N 800 W||Petersboro
1|Autonomous Solutions Inc|990 N 8000 W||Mendon
1|Teradata LLC|9980 S 300W|Suite 200|Sandy
1|Solidpro Inc|9980 South 300 West|Ste 200|Sandy
1|Reliable Controls Corporation|999 East Murray Holladay Road|Suite 109|Salt Lake City
1|Reliable Controls Corporation|999 Murray Holladay Road|Suite 109|Salt Lake City
1|DAN J VANZEBEN ARCHITECT PC|PO BOX 585||EDEN
1|Center for Growth and Opportunity|Utah State University, 3525 Old Main Hill||Logan
(550 rows)
